-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  47.6101   Longitude -122.2015
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 110.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999
Parameter(s):
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2)
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2)
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2)
T2M                    MERRA-2 Temperature at 2 Meters (C)
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%)
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s)
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees)
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C)
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C)
PS                     MERRA-2 Surface Pressure (kPa)
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg)
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day)
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,T2MDEW,T2MWET,PS,QV2M,PRECTOTCORR
2025,1,10,3,0.0,0.0,0.0,2.54,94.09,1.0,149.3,1.71,2.12,101.3,4.25,0.0
2025,1,10,4,0.0,0.0,0.0,1.79,95.71,1.61,167.1,1.18,1.48,101.23,4.1,0.0
2025,1,10,5,0.0,0.0,0.0,1.47,97.17,1.71,178.0,1.07,1.27,101.19,4.07,0.0
2025,1,10,6,0.0,0.0,0.0,1.58,95.69,1.88,185.5,0.98,1.28,101.18,4.04,0.0
2025,1,10,7,0.0,0.0,0.0,2.07,93.73,1.88,186.1,1.16,1.61,101.15,4.1,0.0
2025,1,10,8,0.0,0.0,0.0,2.49,92.9,1.96,182.9,1.43,1.96,101.08,4.19,0.01
2025,1,10,9,0.0,0.0,0.0,2.88,92.66,2.3,178.0,1.81,2.35,101.02,4.3,0.08
2025,1,10,10,0.0,0.0,0.0,2.67,93.1,2.51,171.3,1.65,2.16,100.92,4.26,0.67
2025,1,10,11,0.0,0.0,0.0,2.75,92.03,2.31,176.5,1.57,2.16,100.81,4.24,4.16
2025,1,10,12,0.0,0.0,0.0,3.17,91.61,2.22,190.4,1.95,2.56,100.78,4.35,41.48
2025,1,10,13,0.0,0.0,0.0,3.49,92.63,2.64,182.8,2.42,2.95,100.76,4.5,47.23
2025,1,10,14,0.0,0.0,0.0,3.27,95.93,2.79,175.5,2.7,2.99,100.73,4.59,35.38
2025,1,10,15,0.0,0.0,0.0,3.12,97.77,2.99,183.8,2.82,2.97,100.71,4.63,10.26
2025,1,10,16,21.42,89.52,19.0,3.34,97.94,2.76,193.6,3.07,3.21,100.72,4.71,3.01
2025,1,10,17,84.88,196.32,51.11,4.0,97.87,2.46,202.9,3.7,3.85,100.76,4.93,3.88
2025,1,10,18,146.7,260.21,81.41,4.78,97.76,2.12,214.1,4.47,4.62,100.81,5.2,4.45
2025,1,10,19,181.07,316.8,94.06,5.79,96.24,2.12,239.7,5.24,5.51,100.86,5.49,5.85
2025,1,10,20,198.62,301.72,110.9,6.75,91.58,2.3,266.5,5.5,6.12,100.9,5.58,6.42
2025,1,10,21,183.9,343.63,87.93,6.89,89.46,1.99,277.2,5.3,6.1,100.97,5.5,5.9
2025,1,10,22,140.15,359.89,55.79,6.29,93.84,1.21,276.7,5.4,5.85,101.06,5.53,5.34
2025,1,10,23,79.22,333.4,31.72,5.58,93.87,1.08,280.2,4.68,5.13,101.18,5.26,3.88
2025,1,11,0,13.12,100.03,10.3,5.17,93.2,1.15,252.4,4.18,4.67,101.27,5.07,2.06
2025,1,11,1,0.0,0.0,0.0,4.44,95.67,1.54,236.4,3.81,4.12,101.38,4.94,1.91
2025,1,11,2,0.0,0.0,0.0,3.9,98.22,1.84,218.6,3.65,3.78,101.44,4.88,1.64
2025,1,11,3,0.0,0.0,0.0,2.92,100.0,2.37,203.3,3.3,3.11,101.46,4.76,1.63
2025,1,11,4,0.0,0.0,0.0,2.91,100.0,2.13,201.5,3.32,3.11,101.49,4.77,2.0
2025,1,11,5,0.0,0.0,0.0,3.46,99.95,2.0,210.0,3.45,3.46,101.52,4.81,2.34
2025,1,11,6,0.0,0.0,0.0,3.3,99.26,1.78,213.5,3.2,3.25,101.58,4.72,2.47
2025,1,11,7,0.0,0.0,0.0,3.05,99.15,1.69,210.5,2.92,2.98,101.62,4.63,2.5
2025,1,11,8,0.0,0.0,0.0,2.92,99.24,1.62,208.8,2.79,2.85,101.65,4.59,2.44
2025,1,11,9,0.0,0.0,0.0,2.97,99.12,1.5,209.1,2.82,2.89,101.68,4.6,2.38
2025,1,11,10,0.0,0.0,0.0,3.16,99.1,1.4,213.4,3.02,3.09,101.71,4.66,1.93
2025,1,11,11,0.0,0.0,0.0,3.36,99.0,1.25,226.0,3.21,3.29,101.75,4.72,1.74
2025,1,11,12,0.0,0.0,0.0,3.17,99.31,1.17,231.3,3.08,3.12,101.78,4.67,1.88
2025,1,11,13,0.0,0.0,0.0,2.92,98.95,1.23,234.9,2.76,2.84,101.8,4.57,1.3
2025,1,11,14,0.0,0.0,0.0,2.85,97.73,1.22,232.0,2.51,2.68,101.82,4.49,1.18
2025,1,11,15,0.0,0.0,0.0,2.83,97.24,1.19,220.2,2.41,2.62,101.85,4.46,1.13
2025,1,11,16,29.33,198.32,19.27,3.01,97.13,1.36,203.9,2.58,2.8,101.9,4.51,0.86
2025,1,11,17,107.43,368.31,47.59,3.88,96.66,1.26,191.4,3.41,3.64,101.98,4.77,0.67
2025,1,11,18,173.1,434.86,68.11,4.65,93.35,0.89,205.1,3.67,4.16,102.03,4.86,0.43
2025,1,11,19,211.35,432.47,88.18,5.42,88.65,0.55,238.3,3.72,4.57,102.03,4.87,0.48
2025,1,11,20,218.3,392.65,102.52,5.75,86.26,0.41,274.2,3.64,4.7,102.0,4.85,0.8
2025,1,11,21,194.52,413.49,78.06,6.16,83.66,0.25,313.4,3.6,4.88,101.98,4.84,0.73
2025,1,11,22,154.8,330.58,76.33,6.19,83.82,0.33,76.0,3.67,4.93,101.97,4.86,0.62
2025,1,11,23,82.75,221.3,52.43,5.52,91.07,0.57,101.1,4.21,4.87,102.0,5.04,0.52
2025,1,12,0,12.62,70.27,14.04,4.05,93.14,1.13,125.0,3.07,3.56,102.0,4.65,0.49
2025,1,12,1,0.0,0.0,0.0,3.34,97.07,1.49,147.6,2.93,3.14,101.99,4.61,0.3
2025,1,12,2,0.0,0.0,0.0,3.29,98.48,1.47,169.4,3.08,3.18,102.01,4.66,0.15
2025,1,12,3,0.0,0.0,0.0,3.36,98.41,1.24,186.5,3.16,3.26,102.0,4.68,0.11
2025,1,12,4,0.0,0.0,0.0,3.45,98.35,0.97,167.5,3.23,3.34,101.94,4.71,0.1
2025,1,12,5,0.0,0.0,0.0,3.34,98.23,0.74,132.8,3.1,3.22,101.89,4.67,0.14
2025,1,12,6,0.0,0.0,0.0,2.87,99.17,0.78,92.9,2.77,2.82,101.88,4.56,0.26
2025,1,12,7,0.0,0.0,0.0,2.72,99.99,0.93,86.9,2.73,2.72,101.86,4.55,0.41
2025,1,12,8,0.0,0.0,0.0,2.81,98.69,0.93,91.8,2.65,2.73,101.85,4.52,0.63
2025,1,12,9,0.0,0.0,0.0,2.81,98.05,0.56,71.2,2.55,2.68,101.87,4.49,0.55
2025,1,12,10,0.0,0.0,0.0,2.7,98.19,0.47,34.7,2.46,2.58,101.9,4.46,0.49
2025,1,12,11,0.0,0.0,0.0,2.68,98.33,0.41,15.4,2.45,2.57,101.9,4.46,0.49
2025,1,12,12,0.0,0.0,0.0,2.74,98.12,0.61,17.2,2.46,2.6,101.88,4.47,0.57
2025,1,12,13,0.0,0.0,0.0,2.64,97.92,0.84,33.3,2.36,2.5,101.87,4.43,0.8
2025,1,12,14,0.0,0.0,0.0,2.55,98.09,0.96,41.6,2.28,2.42,101.86,4.41,0.75
2025,1,12,15,0.0,0.0,0.0,2.34,98.21,0.97,36.2,2.11,2.23,101.85,4.35,0.8
2025,1,12,16,22.33,81.58,22.5,2.63,97.76,0.92,28.5,2.31,2.47,101.86,4.42,0.81
2025,1,12,17,92.72,111.0,69.23,3.14,95.78,1.09,19.3,2.54,2.84,101.87,4.49,1.03
2025,1,12,18,156.1,334.38,81.88,3.5,93.78,1.41,9.0,2.62,3.06,101.86,4.51,1.14
2025,1,12,19,189.05,354.46,99.65,4.02,91.19,2.07,5.5,2.73,3.38,101.85,4.55,0.86
2025,1,12,20,217.82,398.21,78.78,4.45,87.72,2.65,9.1,2.61,3.53,101.86,4.51,0.71
2025,1,12,21,231.98,501.29,73.85,4.6,84.87,2.5,6.2,2.28,3.44,101.85,4.41,0.32
2025,1,12,22,188.6,517.29,60.52,4.45,84.4,2.4,358.6,2.06,3.26,101.83,4.34,0.2
2025,1,12,23,102.78,411.94,35.53,3.93,88.2,2.61,359.6,2.18,3.05,101.9,4.37,0.13
2025,1,13,0,15.93,124.01,11.97,2.74,95.55,2.24,0.8,2.11,2.42,101.95,4.35,0.09
2025,1,13,1,0.0,0.0,0.0,2.17,98.16,2.14,355.4,1.93,2.05,101.97,4.29,0.1
2025,1,13,2,0.0,0.0,0.0,2.29,97.61,2.22,352.7,1.97,2.13,102.04,4.3,0.2
2025,1,13,3,0.0,0.0,0.0,2.7,96.4,2.28,1.3,2.21,2.46,102.09,4.37,0.28
2025,1,13,4,0.0,0.0,0.0,2.73,96.41,2.05,16.8,2.24,2.48,102.09,4.38,0.33
2025,1,13,5,0.0,0.0,0.0,2.71,97.2,1.66,29.7,2.33,2.52,102.09,4.41,0.36
2025,1,13,6,0.0,0.0,0.0,2.64,97.04,1.5,36.0,2.24,2.44,102.1,4.38,0.33
2025,1,13,7,0.0,0.0,0.0,2.38,97.28,1.37,37.3,1.99,2.18,102.1,4.31,0.23
2025,1,13,8,0.0,0.0,0.0,2.17,97.41,1.46,32.4,1.8,1.98,102.14,4.25,0.27
2025,1,13,9,0.0,0.0,0.0,1.9,97.51,1.48,40.1,1.57,1.74,102.21,4.17,0.35
2025,1,13,10,0.0,0.0,0.0,1.56,97.58,1.19,51.5,1.23,1.39,102.27,4.07,0.32
2025,1,13,11,0.0,0.0,0.0,1.13,97.47,1.01,55.5,0.76,0.95,102.31,3.94,0.24
2025,1,13,12,0.0,0.0,0.0,0.71,98.38,1.11,107.3,0.45,0.58,102.25,3.86,0.15
2025,1,13,13,0.0,0.0,0.0,0.49,98.58,1.51,149.9,0.26,0.38,102.16,3.81,0.13
2025,1,13,14,0.0,0.0,0.0,1.27,93.64,1.22,178.1,0.32,0.8,102.13,3.83,0.03
2025,1,13,15,0.0,0.0,0.0,1.6,89.33,0.65,214.9,-0.01,0.79,102.15,3.74,0.0
2025,1,13,16,28.12,35.59,29.36,1.45,91.05,0.51,124.6,0.12,0.79,102.19,3.77,0.0
2025,1,13,17,106.43,218.63,85.39,3.11,92.89,0.72,93.2,1.93,2.52,102.22,4.33,0.0
2025,1,13,18,172.35,227.07,120.98,4.49,80.96,0.67,54.2,1.43,2.96,102.19,4.16,0.0
2025,1,13,19,223.68,177.51,164.81,5.44,75.2,0.96,35.7,1.39,3.42,102.16,4.13,0.0
2025,1,13,20,209.1,152.09,155.35,5.95,73.96,1.41,32.6,1.67,3.81,102.12,4.21,0.0
2025,1,13,21,172.57,133.74,125.16,5.94,75.22,1.66,36.2,1.9,3.92,102.09,4.28,0.0
2025,1,13,22,146.38,105.96,109.27,5.5,78.62,1.73,42.9,2.08,3.79,102.08,4.34,0.0
2025,1,13,23,80.35,111.66,64.99,4.57,86.4,1.7,51.4,2.52,3.55,102.08,4.47,0.0
2025,1,14,0,12.73,31.4,14.74,3.4,92.79,1.8,61.4,2.36,2.88,102.11,4.42,0.01
2025,1,14,1,0.0,0.0,0.0,2.75,94.78,1.78,63.6,2.0,2.38,102.14,4.31,0.03
2025,1,14,2,0.0,0.0,0.0,2.27,94.24,1.79,59.4,1.45,1.86,102.16,4.14,0.12
2025,1,14,3,0.0,0.0,0.0,1.6,95.04,1.63,65.8,0.87,1.23,102.14,3.98,0.14
2025,1,14,4,0.0,0.0,0.0,1.24,94.07,1.24,68.8,0.35,0.79,102.1,3.84,0.2
2025,1,14,5,0.0,0.0,0.0,1.36,90.36,0.99,46.6,-0.16,0.6,102.12,3.72,0.15
2025,1,14,6,0.0,0.0,0.0,1.53,88.09,1.17,19.5,-0.34,0.6,102.14,3.67,0.1
2025,1,14,7,0.0,0.0,0.0,1.3,89.56,1.31,15.1,-0.34,0.48,102.15,3.67,0.06
2025,1,14,8,0.0,0.0,0.0,1.0,91.78,1.37,27.9,-0.26,0.37,102.16,3.68,0.04
2025,1,14,9,0.0,0.0,0.0,0.76,92.91,1.45,50.0,-0.31,0.23,102.2,3.66,0.02
2025,1,14,10,0.0,0.0,0.0,1.06,90.71,1.2,76.0,-0.34,0.36,102.24,3.65,0.01
2025,1,14,11,0.0,0.0,0.0,1.36,88.75,0.97,112.3,-0.33,0.51,102.22,3.65,0.01
2025,1,14,12,0.0,0.0,0.0,1.51,88.71,0.87,133.6,-0.16,0.68,102.16,3.69,0.0
2025,1,14,13,0.0,0.0,0.0,1.84,86.6,0.57,109.4,-0.17,0.84,102.12,3.69,0.0
2025,1,14,14,0.0,0.0,0.0,1.96,85.84,0.81,79.4,-0.14,0.91,102.09,3.69,0.0
2025,1,14,15,0.0,0.0,0.0,1.88,86.07,0.89,86.8,-0.2,0.84,102.05,3.68,0.01
2025,1,14,16,25.23,66.23,24.7,2.22,86.96,0.65,69.3,0.29,1.25,102.05,3.81,0.02
2025,1,14,17,114.15,240.88,72.5,3.08,87.81,0.93,22.7,1.27,2.18,102.07,4.09,0.02
2025,1,14,18,194.6,330.02,104.41,3.83,83.51,1.47,19.1,1.32,2.58,102.1,4.1,0.02
2025,1,14,19,239.6,512.87,92.46,4.64,80.41,1.73,30.6,1.57,3.11,102.07,4.18,0.01
2025,1,14,20,237.23,500.44,76.49,5.46,78.25,1.74,35.2,1.99,3.73,102.02,4.31,0.0
2025,1,14,21,214.6,539.24,65.19,5.73,78.2,1.72,31.2,2.26,3.99,101.99,4.39,0.0
2025,1,14,22,166.0,429.64,60.93,5.51,80.66,1.78,34.9,2.46,3.99,101.98,4.46,0.0
2025,1,14,23,85.57,361.13,32.49,4.72,87.51,1.44,40.8,2.84,3.78,101.98,4.58,0.0
2025,1,15,0,12.95,87.83,10.98,2.78,98.58,1.21,46.7,2.6,2.69,101.97,4.5,0.0
2025,1,15,1,0.0,0.0,0.0,2.18,100.0,1.2,42.0,2.4,2.29,101.95,4.43,0.0
2025,1,15,2,0.0,0.0,0.0,2.0,100.0,1.04,32.0,2.24,2.12,101.93,4.39,0.01
2025,1,15,3,0.0,0.0,0.0,2.24,99.2,0.84,42.6,2.15,2.2,101.91,4.36,0.04
2025,1,15,4,0.0,0.0,0.0,2.67,96.2,0.76,47.7,2.14,2.4,101.9,4.36,0.11
2025,1,15,5,0.0,0.0,0.0,2.9,93.78,0.77,39.2,1.99,2.45,101.9,4.32,0.15
2025,1,15,6,0.0,0.0,0.0,2.92,92.14,0.81,22.5,1.8,2.36,101.91,4.25,0.22
2025,1,15,7,0.0,0.0,0.0,2.72,92.15,0.9,15.4,1.6,2.16,101.92,4.19,0.99
2025,1,15,8,0.0,0.0,0.0,2.42,93.45,0.97,23.1,1.49,1.95,101.91,4.16,0.83
2025,1,15,9,0.0,0.0,0.0,2.08,95.26,1.01,47.0,1.42,1.75,101.88,4.14,0.14
2025,1,15,10,0.0,0.0,0.0,1.77,97.15,0.87,72.6,1.39,1.58,101.86,4.13,0.11
2025,1,15,11,0.0,0.0,0.0,1.73,96.92,0.54,95.3,1.31,1.52,101.83,4.11,0.23
2025,1,15,12,0.0,0.0,0.0,1.8,95.67,0.43,79.2,1.19,1.49,101.76,4.08,0.2
2025,1,15,13,0.0,0.0,0.0,1.8,94.67,0.44,58.1,1.04,1.42,101.69,4.04,0.16
2025,1,15,14,0.0,0.0,0.0,1.76,94.19,0.47,64.5,0.9,1.33,101.63,4.01,0.14
2025,1,15,15,0.0,0.0,0.0,1.74,93.6,0.5,79.6,0.79,1.26,101.62,3.98,0.24
2025,1,15,16,30.2,153.69,22.5,2.23,92.9,0.41,95.6,1.21,1.72,101.64,4.09,0.29
2025,1,15,17,113.8,337.29,56.72,3.48,92.28,0.13,218.7,2.33,2.9,101.67,4.44,0.32
2025,1,15,18,185.9,390.34,81.66,4.28,87.62,0.37,233.7,2.4,3.34,101.66,4.46,0.27
2025,1,15,19,228.52,424.39,98.21,5.06,86.64,0.38,248.2,2.96,4.01,101.62,4.66,0.17
2025,1,15,20,234.35,412.1,99.4,5.59,86.12,0.38,251.6,3.38,4.49,101.55,4.81,0.18
2025,1,15,21,209.52,416.94,84.23,5.81,86.17,0.37,247.6,3.6,4.7,101.48,4.89,0.18
2025,1,15,22,157.12,356.24,64.86,5.68,88.84,0.23,282.8,3.9,4.79,101.41,5.0,0.17
2025,1,15,23,76.93,288.76,33.19,4.84,95.25,0.26,15.6,4.06,4.45,101.34,5.06,0.16
2025,1,16,0,12.82,113.13,10.93,3.43,98.49,0.63,69.6,3.23,3.33,101.29,4.74,0.14
2025,1,16,1,0.0,0.0,0.0,2.8,100.0,0.77,80.3,3.09,2.95,101.26,4.7,0.14
2025,1,16,2,0.0,0.0,0.0,3.19,99.06,1.04,119.3,3.08,3.14,101.23,4.69,0.11
2025,1,16,3,0.0,0.0,0.0,3.16,97.33,1.29,150.9,2.79,2.97,101.19,4.6,0.04
2025,1,16,4,0.0,0.0,0.0,2.74,98.05,1.54,172.2,2.46,2.6,101.13,4.5,0.02
2025,1,16,5,0.0,0.0,0.0,2.75,96.85,1.81,183.5,2.29,2.52,101.1,4.45,0.02
2025,1,16,6,0.0,0.0,0.0,2.59,95.54,2.05,192.7,1.93,2.26,101.09,4.34,0.01
2025,1,16,7,0.0,0.0,0.0,2.19,95.13,2.27,194.3,1.47,1.83,101.08,4.2,0.0
2025,1,16,8,0.0,0.0,0.0,1.77,94.99,2.47,192.6,1.03,1.4,101.07,4.07,0.0
2025,1,16,9,0.0,0.0,0.0,1.32,97.38,2.41,188.6,0.93,1.12,101.06,4.04,0.01
2025,1,16,10,0.0,0.0,0.0,0.48,100.0,2.38,188.7,0.64,0.56,101.03,3.95,0.01
2025,1,16,11,0.0,0.0,0.0,0.05,100.0,2.46,192.5,0.45,0.25,101.0,3.9,0.01
2025,1,16,12,0.0,0.0,0.0,0.19,100.0,2.59,196.4,0.5,0.35,100.98,3.91,0.18
2025,1,16,13,0.0,0.0,0.0,0.43,100.0,2.69,190.5,0.61,0.52,100.94,3.94,0.34
2025,1,16,14,0.0,0.0,0.0,0.93,98.52,2.71,185.9,0.72,0.82,100.9,3.98,0.49
2025,1,16,15,0.0,0.0,0.0,1.4,96.41,2.5,182.3,0.9,1.15,100.88,4.03,0.89
2025,1,16,16,25.4,138.41,15.18,1.86,95.59,2.46,174.9,1.26,1.56,100.87,4.13,1.57
2025,1,16,17,95.62,336.9,38.02,2.5,95.08,2.08,177.0,1.82,2.16,100.89,4.3,1.89
2025,1,16,18,156.25,361.81,50.12,3.46,93.37,1.85,200.2,2.53,3.0,100.91,4.52,1.45
2025,1,16,19,196.15,501.53,50.36,4.95,88.36,1.56,237.3,3.19,4.07,100.91,4.75,1.2
2025,1,16,20,201.75,475.57,78.28,5.95,83.43,1.15,285.6,3.39,4.67,100.86,4.81,1.49
2025,1,16,21,168.9,317.39,80.55,6.04,84.43,1.0,325.2,3.62,4.83,100.83,4.9,2.04
2025,1,16,22,116.45,272.81,58.17,5.84,87.87,0.62,2.8,3.99,4.92,100.83,5.03,1.6
2025,1,16,23,66.65,205.84,37.55,5.08,94.13,0.45,45.0,4.23,4.65,100.85,5.11,1.13
2025,1,17,0,13.85,112.45,11.36,3.5,96.59,0.57,49.9,3.04,3.27,100.89,4.69,0.91
2025,1,17,1,0.0,0.0,0.0,2.79,98.59,0.45,47.7,2.59,2.69,100.94,4.55,0.99
2025,1,17,2,0.0,0.0,0.0,2.46,99.42,0.31,22.5,2.38,2.42,100.98,4.48,0.91
2025,1,17,3,0.0,0.0,0.0,2.15,99.61,0.34,343.1,2.1,2.12,100.98,4.39,0.63
2025,1,17,4,0.0,0.0,0.0,1.88,99.7,0.54,309.0,1.85,1.86,100.98,4.31,0.47
2025,1,17,5,0.0,0.0,0.0,1.68,100.0,0.74,297.3,1.7,1.69,100.99,4.27,0.36
2025,1,17,6,0.0,0.0,0.0,1.31,100.0,0.85,299.6,1.49,1.4,101.03,4.2,0.34
2025,1,17,7,0.0,0.0,0.0,1.07,100.0,0.82,307.6,1.31,1.19,101.07,4.15,0.33
2025,1,17,8,0.0,0.0,0.0,0.84,100.0,0.95,321.0,1.11,0.98,101.08,4.09,0.48
2025,1,17,9,0.0,0.0,0.0,0.99,100.0,0.98,333.4,1.23,1.11,101.16,4.11,0.55
2025,1,17,10,0.0,0.0,0.0,1.57,100.0,1.37,344.3,1.59,1.58,101.28,4.22,0.39
2025,1,17,11,0.0,0.0,0.0,1.23,100.0,1.76,344.1,1.43,1.33,101.35,4.17,0.23
2025,1,17,12,0.0,0.0,0.0,0.99,100.0,2.04,342.3,1.13,1.06,101.39,4.07,0.04
2025,1,17,13,0.0,0.0,0.0,1.14,99.01,2.15,342.7,1.01,1.08,101.43,4.04,0.04
2025,1,17,14,0.0,0.0,0.0,1.1,98.87,2.09,345.6,0.96,1.03,101.5,4.02,0.11
2025,1,17,15,0.0,0.0,0.0,0.65,99.91,1.98,352.2,0.64,0.65,101.56,3.93,0.12
2025,1,17,16,39.53,269.48,20.25,1.68,98.73,1.61,359.3,1.5,1.59,101.63,4.18,0.12
2025,1,17,17,138.62,485.78,45.88,3.3,94.95,1.62,8.2,2.57,2.93,101.69,4.51,0.12
2025,1,17,18,224.05,588.52,63.24,3.8,92.3,1.91,8.7,2.69,3.24,101.73,4.54,0.11
2025,1,17,19,282.6,601.02,88.2,4.48,87.82,2.27,6.8,2.63,3.55,101.74,4.53,0.09
2025,1,17,20,296.95,615.41,88.74,5.08,81.03,2.3,5.7,2.1,3.59,101.7,4.36,0.13
2025,1,17,21,291.75,709.41,64.66,5.33,75.78,2.33,5.7,1.4,3.37,101.67,4.15,0.11
2025,1,17,22,222.32,588.95,55.46,5.37,73.94,2.41,8.4,1.11,3.24,101.68,4.06,0.04
2025,1,17,23,124.43,537.65,36.51,4.68,79.51,2.02,11.7,1.47,3.07,101.71,4.16,0.02
2025,1,18,0,24.08,225.48,14.18,2.1,92.47,2.06,16.3,1.03,1.57,101.73,4.03,0.0
2025,1,18,1,0.0,0.0,0.0,0.75,97.35,2.14,19.7,0.38,0.57,101.74,3.85,0.0
2025,1,18,2,0.0,0.0,0.0,0.28,100.0,1.86,21.7,0.38,0.33,101.76,3.85,0.0
2025,1,18,3,0.0,0.0,0.0,-0.07,100.0,1.77,20.2,0.44,0.18,101.8,3.87,0.0
2025,1,18,4,0.0,0.0,0.0,-0.32,100.0,1.87,22.0,0.57,0.12,101.85,3.9,0.0
2025,1,18,5,0.0,0.0,0.0,-0.64,100.0,1.91,33.3,0.54,-0.05,101.9,3.9,0.0
2025,1,18,6,0.0,0.0,0.0,-0.86,100.0,1.74,47.8,0.12,-0.37,101.93,3.78,0.0
2025,1,18,7,0.0,0.0,0.0,-0.92,100.0,1.49,56.5,-0.43,-0.67,101.94,3.63,0.01
2025,1,18,8,0.0,0.0,0.0,-1.22,100.0,1.27,56.6,-1.12,-1.17,101.93,3.46,0.01
2025,1,18,9,0.0,0.0,0.0,-1.19,98.64,1.24,51.2,-1.64,-1.42,101.94,3.34,0.03
2025,1,18,10,0.0,0.0,0.0,-1.49,97.52,1.13,49.7,-2.13,-1.81,101.96,3.22,0.02
2025,1,18,11,0.0,0.0,0.0,-1.68,96.62,0.89,38.2,-2.42,-2.05,101.97,3.14,0.01
2025,1,18,12,0.0,0.0,0.0,-1.76,95.74,1.08,30.1,-2.63,-2.2,101.99,3.09,0.0
2025,1,18,13,0.0,0.0,0.0,-1.91,94.77,1.24,32.8,-2.87,-2.39,102.0,3.02,0.0
2025,1,18,14,0.0,0.0,0.0,-2.33,93.63,1.52,31.8,-3.52,-2.93,102.02,2.88,0.0
2025,1,18,15,0.0,0.0,0.0,-2.38,92.71,1.39,31.7,-3.67,-3.02,102.0,2.84,0.0
2025,1,18,16,40.05,136.41,34.03,-1.01,89.96,0.93,15.5,-2.54,-1.77,102.0,3.09,0.0
2025,1,18,17,168.5,467.43,71.46,1.19,82.55,1.1,354.8,-1.43,-0.12,102.0,3.36,0.0
2025,1,18,18,279.42,760.19,72.97,2.26,75.08,1.43,352.8,-1.68,0.29,101.99,3.3,0.0
2025,1,18,19,360.27,827.54,71.07,3.5,68.1,1.66,359.3,-1.8,0.85,101.94,3.27,0.0
2025,1,18,20,387.5,885.24,56.29,4.39,62.35,1.84,5.3,-2.13,1.13,101.85,3.19,0.0
2025,1,18,21,359.38,931.88,43.99,4.65,62.15,2.06,3.1,-1.93,1.36,101.8,3.24,0.0
2025,1,18,22,279.23,845.09,39.74,4.46,67.83,2.14,1.3,-0.97,1.75,101.8,3.49,0.0
2025,1,18,23,160.32,707.47,30.31,2.96,80.59,1.95,8.5,-0.03,1.46,101.82,3.73,0.0
2025,1,19,0,31.45,271.79,12.82,0.1,90.76,2.12,22.8,-1.2,-0.55,101.83,3.42,0.0
2025,1,19,1,0.0,0.0,0.0,-0.91,95.66,2.03,30.9,-1.6,-1.25,101.81,3.32,0.0
2025,1,19,2,0.0,0.0,0.0,-0.8,94.2,1.51,36.1,-1.68,-1.24,101.78,3.3,0.0
2025,1,19,3,0.0,0.0,0.0,-0.59,92.81,1.1,35.0,-1.67,-1.13,101.73,3.31,0.0
2025,1,19,4,0.0,0.0,0.0,-0.67,93.41,1.02,27.6,-1.67,-1.17,101.71,3.31,0.0
2025,1,19,5,0.0,0.0,0.0,-0.87,93.82,1.03,40.7,-1.86,-1.36,101.71,3.27,0.0
2025,1,19,6,0.0,0.0,0.0,-0.92,93.06,1.1,69.7,-2.01,-1.46,101.71,3.23,0.0
2025,1,19,7,0.0,0.0,0.0,-1.1,91.53,1.31,90.4,-2.46,-1.78,101.69,3.13,0.0
2025,1,19,8,0.0,0.0,0.0,-1.22,89.48,1.4,98.7,-2.9,-2.06,101.67,3.03,0.0
2025,1,19,9,0.0,0.0,0.0,-1.28,87.27,1.22,96.1,-3.29,-2.29,101.68,2.94,0.0
2025,1,19,10,0.0,0.0,0.0,-1.18,84.51,1.09,91.6,-3.6,-2.39,101.7,2.87,0.0
2025,1,19,11,0.0,0.0,0.0,-0.77,79.97,0.7,76.8,-3.93,-2.35,101.69,2.81,0.0
2025,1,19,12,0.0,0.0,0.0,-0.47,77.16,0.67,32.3,-4.18,-2.32,101.67,2.78,0.0
2025,1,19,13,0.0,0.0,0.0,-0.45,77.59,1.12,12.9,-4.17,-2.31,101.68,2.8,0.0
2025,1,19,14,0.0,0.0,0.0,-0.77,82.25,1.61,12.9,-3.74,-2.26,101.7,2.89,0.0
2025,1,19,15,0.0,0.0,0.0,-1.1,88.05,1.86,14.0,-3.13,-2.11,101.72,3.01,0.0
2025,1,19,16,50.58,394.62,18.16,0.09,90.49,1.55,18.1,-1.37,-0.64,101.75,3.41,0.0
